tag,text
N,"沒有自動關機,聲音小,速度慢,簡訊發出沒自動儲存."
P,彭年酒店太處於鬧市停車不方便，房間有異味，尤其脫離希爾頓後感覺差很多。
P,回覆 尊重蒙牛的態度。希望蒙牛真正做好產品，對得起老百姓的信任。
N,看了以後覺得沒法活了，心情沉重，越看越不舒服
P,關注了很久，價效比很高，裝了系統下了驅動跑的很溜，外觀也相當不錯
N,待機時間與通話時間都太短，許許多多功能都沒有
N,收到貨開啟後發現機身鍵盤嚴重變形的，希望京東能處理好，我希望退貨。。
P,外觀好，速度快，價格低，送貨快，送貨員態度極好，那麼熱的天還陪我拆包裝，再次感謝
P,鋼琴烤漆面感覺很好，鍵盤質感要不上一款的巨集基要好，也不是太重
P,買來送人的，沒有拆包，也不知道到底怎麼樣？不過京東的東西，我信得過！
P,外觀很漂亮，比較輕，，這樣的價格能買到這種效能和配置的本本，已經很不錯了
P,喜歡上了蒙牛酸牛奶的味道…
P,外形不錯，聲音很大。
P,房間很乾淨！早餐很豐盛！門童很好！已經是第二次訂那了。以後還會住。
P,價效比高，配置比N270的強，電池使用時間長，京東的送貨也很快，晚上下單，第二天下午就送到
P,青島就一個香格里拉是協議的，沒房的情況就住這一個酒店，感覺還算可以了．不過還有需要改善的地方了
N,買回來不到一個月，現在天天不是宕機就是重起，再就是開不了機 
P,"日常辦公和娛樂完全夠用了,3個USB口,很方便.用外接光碟機裝系統和驅動,一個小時就搞定了。"
N,東西已經裝好了，工人師傅挺好的，就是真的好貴，裝完要200，太貴了！
N,我收到書時第234頁開始連續兩頁頁面不全，特要求退貨。
P,價效比挺高
P,外觀不錯，電池續航能力強，鍵盤明顯優於其他機器，顯示屏還算清晰
N,蒙牛居然上了新浪微博廣告，呸，呸，呸
N,1.螢幕下方有一小區域反光，可能是漏光 2.沒有光碟機，沒有辦法燒錄恢復盤，需要去找外接光碟機
P,這也能叫四星酒店？不值。只是地理位置還算方便吧。
N,肉肉這個高階玩意'不喝蒙牛不喝伊利喝特倫蘇！你丫的！
P,一切如賣家所述，全五分。
N,總體感覺一般，結賬的時候等候時間太長，很慢。。
P,DV概念是最大賣點。顯示屏色彩飽滿。攝像頭有保護蓋。
P,聲音比較大，訊號也不錯，鈴聲也不少也不錯，圖片也可以拉.....
N,這本書我購買了，噹噹沒有給我送到且沒有任何解釋！！！！！ 、、、噹噹，差距還是挺大的，
P,3999搶到的，這個配置這個價格真的很合算了！鍵盤手感很好！外觀也漂亮，重量也合適！
P,螢幕顏色很好，鍵盤手感也很好，價格相當實惠。硬碟聲音小，發熱也可以，最具價效比的上網本。
N,這本書真的很一般，剛開始看就感覺沒什麼意思！不喜歡
P,噪音確實很小几乎聽不見。光碟機很棒，幾年前的花碟都能讀出來，贊一個。
P,酒店很大，服務太差，Ａ樓房間也老，下次再也不住了。環境很好，打高爾夫的或許可以忍忍吧。
P,安裝快捷，真心不錯，溫度到了會跳掉，省電。美的就是好
N,電池不耐用，才買不久就出現這樣的問題！效能太差阿~~
P,第三次購買了。
P,價效比高 同等價位的其它品牌配置沒這麼高的（除了個別） 外觀不錯做工較好
N,房間很小，裝修太差，電線全部裸露在外面，髒，不是一般的髒
N,玩CS的時候有點卡，看高清CPU佔用率40%，記憶體1G小了點需要自己加，沒帶燒錄軟體！
N,我只會玩電腦不會裝啊 所以系統是個麻煩 得週末拿給我妹去弄 所以還不清楚其它方面怎樣了
P,蒙牛生命力真強，讓我感嘆不已!
N,抵制蒙牛~不負責任的企業留之何用 轉發微博
N,還真有這一天啊我那幾天也在休假，辛苦蒙牛了 2月30日產的蒙牛奶 蒙牛辛苦，中糧辛苦了！ 辛苦啊
N,早就不喝蒙牛了 造假也要有邏輯、有體系！
N,我看一般，可讀性不強，有些牽強附會
N,螢幕清晰度低，為什麼很不清楚？？？顯示卡驅動的問題，還是機子本身的問題？？？
P,酒店挺不錯的，地理位置佳，交通方便，房間也很大，而且早餐算可以的了。下次來福州可能還會住這裡。
P,看到很多評價都很高，結果期待也高了些，沒有想象的好看，外觀一般，缺乏質感，畢竟這個價位嘛。
N,拒絕蒙牛!拒絕無良企業! 和你在一起
P,搞活動的時候買的，很值得。價效比高，質量可靠。是入門級別中價效比很好的本本
P,可以
N,功能少，來電聲音小。
P,很一般的四星級酒店.環境不錯.房間實在不怎麼樣.服務還行.
N,三星級？誇張了，實在是誇張了！環境差，房間差，床！更差！！！服務？搖頭，只能搖頭！
P,thinkpad的品質還是有一貫保證的，不過和原來ibm相比真是有差距了
N,裝xp小鬱悶了一天。裝之前需要先快速格盤，然後觀點sata就可以了。
N,記憶體太小了點，標配2G就好了，視訊130W小了點，好模糊的！裝XP有點麻，沒有XP驅動！麻煩點！
P,環境地理位置很好，交通方便。房間舒適，服務很好
P,"電池續航時間長,比14?本本攜帶方便多了.效能應付日常應用沒問題."
P,在寧夏來說這人酒店應該是算好的一個酒店了吧.
P,已經是第八次購買這款熱水器了，產品一如既往的好，還會再次光臨。
N,"太差,髒.差,我住過的最不好的酒店,以後決不住了"
P,價廉物美價廉物美價廉物美價廉物美價廉物美價廉物美價廉物美價廉物美
P,價格便宜，配置很足，什麼雙核啊、大記憶體啊、大硬碟啊、無線啊都有。開啟一看，完美屏。
P,很多年前，東芝就已經進入中國了， 這款筆記本，從重量，做工，螢幕，音色看，都是很不錯的
P,超市依然正常銷售蒙牛的產品
N,蒙牛伊利沒毛病，喝的人才有毛病……
N,買了給老爸看，好好保健，身體重要
P,蒙牛紅豆雪糕，味道還不錯~~~
P,外殼好看！效能也好
N,價效比太差，大堂不氣派。房間一般，服務一般，以後不會住
N,"除了在湖邊上這點好處之外.沒有任何可以一提的優點.房間老舊,臥具破爛,髒兮兮的,我真服了!!!"
P,很漂亮，15的大小用起來很舒服，價格公道，質量很好，各方面的配置也很夠用。
P,這個本本對得起這個價錢。 個人覺得很滿意，外觀靚麗，手感很好！
N,鍵盤比較容易進灰塵，聲音一般，不夠大，而且感覺聲音調節按鍵很硬
N,蒙牛這黑心玩意，擴散是必須的！
P,雙核，三星DDR3-1066，友達LED屏，獨顯，滿意，到手是完美屏，不錯。
P,"酒店位置很好,適合旅遊度假!房間馬馬虎虎,過的去了!服務一般!"
N,沒有MP3播放器，也沒有來電防火牆，連普通的功能也不具備，特別是待機時間短，短的令人害怕！
N,居然是蒙牛……我是不喝呢，還是不喝呢？
N,"質量差,一年壞四次,現已無法使用."
P,"１外觀時尚,２功能一般比k8i8要好的多,３螢幕亮度高，顯示效果好,４訊號好,５鈴聲動聽"
P,價效比好。鍵盤手感挺好、配置也可以、價格再加上送的東西都還是不錯的。
P,"LED的螢幕還是不錯的,就是太亮了,有點反光.多功能的觸控板也是一大亮點"
N,收貨時機子外殼的保護膜有氣泡。保修卡沒蓋公章。不知道其他人都是這樣嗎。 穿越火線跑起卡 。
N,住的是一樓，房間太小，窗戶對著一堵牆。以後不會再住它了
N,腦子進水=喝蒙牛喝多了=看新聞聯播看多了=腦殘。
N,觸控板下面比較熱，鍵盤太軟，還有就是官網現在的驅動不能下載！
N,光碟機換成dvd燒錄就好了，哪怕加點錢。1g記憶體有點少。沒趕上加1元送記憶體，遺憾
N,再也不喝蒙牛
P,以上是18歲前的早餐組合。問我為啥早晨木有牛奶，我把牛奶當水喝，一下課嘴刁著兩斤蒙牛咕嘟咕嘟
N,只能發彩信而不能收到彩信
N,散熱問題始終有點突出，配置高就功耗高就無可避免地溫度高了，另外外殼做工方面還需進一步加強
P,是非常不錯的酒店，服務也很周到，讚賞香港人的服務意識。
N,不想多說，酒店所有的條件都很差，以後再也不會入住該酒店！
N,稍稍有一點點厚；U口有兩個在左側一個在左後，連上滑鼠線有點短。
P,"酒店坐落的位置很好,閒暇在湖邊散步很是愜意.酒店的前廳部人員很熱情,去了酒店幾次，感覺都不錯。"
N,幫同事買的，翻了幾頁，覺得一般，全綵的，字大，說明少，感覺不怎麼實用。
N,我依然固執的認為，在蒙牛被查處之前肯德基什麼的都是浮雲
P,其實吧。。。我還是喜歡喝蒙牛的牛奶。。。
P,很好用效能比價高
N,裝系統比較麻煩。惠普的筆記本不配驅動程式，都要上網下載才行。
N,不過速度好像是不想想中的那麼快，電池也不是想象中的那麼長時間哈，只能用4.5小時
N,噹噹真差勁，我訂購5本高木直子的書，發給我5本穿越文！
N,很一般，如果是在書店看了點內容，就不會買！
N,為迎合大眾口味而用調侃語氣寫歷史的、典型的媚俗性娛樂文字，羅嗦拿捏，令人作嘔。
P,感覺一般，價效比不太高!check out比較慢，希望改進
P,蒙牛們造蒙牛，蒙牛實在太牛。
N,不足： 散熱時間長了不知道怎麼樣，還沒有長時間用。附帶光碟沒有XP驅動，要自己下載比較麻煩
N,"買給我侄子看的,他7歲看了兩眼就撕了折飛機去了."
P,今兒給我的苗苗喝了蒙牛快快長我的乖乖
N,電池不是6芯的，用起來也就1個半小時吧。 CPU是不是怎麼好，不過就上網小遊戲絕對沒問題
N,有幾張影象不清晰，真是不敢想象！
N,投訴華南區配送飛遠物流公司的投遞員服務態度很差，嚴重影響了噹噹的聲譽
P,系統太難裝了！不過最後解決了，有興趣與我聯絡 bookzip@qq.com
N,C面和外觀顏色有點不搭，不送滑鼠，包，還得自己買。不過送的也了垃圾。
N,MB的?以後不買了? 蒙牛敢說只禍害內陸中國人？
P,愛上了蒙牛優益C的味道
N,發貨速度奇慢 5月5日訂的書 到現在還沒收到 打客服電話 每次都說發貨了 也沒給理由
P, 回覆 蒙牛客服對意見反饋及時，值得肯定。期待如你們所言，蒙牛成為中國最安全乳製品。
P,美觀，
P,就書的內容來說，比起動畫還是差些，有動畫版故事簡介的感覺。不過能減少孩子看電視時間還是值的。
P,"價格便宜!體積小!重量輕!質量一般,不過一分錢一分貨嘛!配置還成！"
N,反正我拒絕蒙牛，不喝蒙牛的
P,匯特蒙牛還是很不錯的哈～下次還來@jing忘憂草
P,還沒有裝，用了再來評價
P,今兒在飛機上旁邊一男的，打電話聽他說自己是西門子的，吃飯的時候蒙牛酸奶喝的這個盡興啊…
N,外殼容易留下指紋。USB介面位置有點難受。居然不帶滑鼠和包，東芝網站上可寫的有，便宜就剋扣贈品了？
N,塑料外殼，電池時間短，鍵盤佈局凌亂，總之用慣以前thinkpad的再用它，感覺檔次下降
P,特別之處就是外螢幕的閃電螢幕
N,在整個一本書中，色戒只有幾張紙。用它來做整本書的名字，太過分了。
P,睡前喝熱熱的牛奶，我喜歡蒙牛這個新的包裝
P,"因為要到那附近辦事,只有定了這間酒店,,這次的服務明顯比我上一次來的要好了.希望再接再勵"
N,印刷質量極差 缺頁 重複頁 活像盜版書
N,除了蒙牛牛奶，還有難以置信的難吃的中餐
P,"確實是全新未開封的,硬碟只通過2次電(裝系統需要) 電池未衝過電 螢幕無亮點~~~很完美"
N,蒙牛伊利都不要臉！越來越不要臉！抵制！堅決抵制！！！
N,我12月5日訂的書，到12月14日都還沒有給我送到.服務怎麼這麼差?氣憤!
N,"碟片質量不好,聲音不清晰有些碟片放不過就停頓在那!"
P,對了，忘了說了，光碟裡面老外的聲音很好聽！中文女聲也很不錯！
P,外觀漂亮，在實體店見過，收到貨的時候沒失望。誰看都說不錯。散熱還行吧，因為用著散熱器，也沒去觀察。
P,這蒙牛酸奶好吃～
N,蒙牛，我早已從失望到絕望…這個行業怎樣安慰我們受傷的心？
N,這個酒店啊，不務正業!奉勸該管理層，心思用到正地方。
N,鈴聲穿透力較差，在戶外容易漏接電話；搖桿設計略短；電池續航能力一般。
N,銀色的按鍵感覺很突兀，整體感覺不是非常結實，至少沒有惠普6XXX系列的結實。
