編號,詞,TF,DF
39370,展組,100,94
39371,定計,100,93
39372,專營,100,75
39373,尊榮,100,65
39374,岸及,100,96
39375,屠宰,100,54
39376,屋市,100,73
39377,將挑,100,92
39378,實性,100,88
39379,就南,100,88
39380,定市,100,91
39381,將代,100,93
39382,守崗,100,87
39383,容器,100,65
39384,家做,100,95
39385,子學,100,86
39386,宗今,100,88
39387,學不,100,90
39388,大鋼,100,60
39389,外買,100,84
39390,大興,100,85
39391,天第,100,99
39392,始於,100,98
39393,場要,100,93
39394,大效,100,94
39395,女在,100,92
39396,如去,100,96
39397,如前,100,98
39398,外布,100,87
39399,大區,100,88
39400,在衛,100,97
39401,在能,100,98
39402,均約,100,95
39403,團股,100,75
39404,在縣,100,90
39405,基建,100,80
39406,因病,100,88
39407,因產,100,99
39408,在核,100,99
39409,在攝,100,95
39410,在夜,100,88
39411,地域,100,91
39412,國十,100,84
39413,哩路,100,84
39414,和陳,100,91
39415,器學,100,57
39416,員蔡,100,97
39417,否願,100,96
39418,哲的,100,84
39419,名軍,100,91
39420,問我,100,88
39421,去過,100,95
39422,只見,100,97
39423,吳育,100,46
39424,名英,100,73
39425,單來,100,97
39426,及解,100,97
39427,口處,100,90
39428,卻還,100,96
39429,品數,100,84
39430,取票,100,48
39431,取生,100,53
39432,動銀,100,65
39433,力電,100,70
39434,周小,100,49
39435,台機,100,87
39436,同是,100,97
39437,名教,100,82
39438,及洗,100,81
39439,各族,100,85
39440,及汽,100,96
39441,勢表,100,96
39442,及每,100,95
39443,博社,100,88
39444,和合,100,90
39445,到颱,100,95
39446,名廚,100,70
39447,及擴,100,92
39448,到院,100,90
39449,及房,100,93
39450,司專,100,90
39451,制車,100,44
39452,合及,100,94
39453,則被,100,97
39454,分進,100,95
39455,台和,100,93
39456,原工,100,70
39457,司來,100,90
39458,司仍,100,98
39459,午抵,100,96
39460,劑的,100,77
39461,區工,100,83
39462,內都,100,94
39463,區因,100,97
39464,即以,100,100
39465,區受,100,92
39466,儀館,100,77
39467,全認,100,84
39468,冒著,100,96
39469,出異,100,80
39470,到深,100,92
39471,力對,100,96
39472,公義,100,92
39473,再等,100,95
39474,則應,100,95
39475,兼發,100,98
39476,到安,100,94
39477,則增,100,95
39478,全機,100,89
39479,其最,100,97
39480,傳給,100,88
39481,到交,100,91
39482,具影,100,95
39483,元整,100,97
39484,偏空,100,74
39485,位預,100,88
39486,但雙,100,100
39487,但陸,100,98
39488,作重,100,96
39489,光之,100,75
39490,光一,100,96
39491,及M,100,91
39492,個班,100,78
39493,價受,100,98
39494,任部,100,81
39495,候機,100,56
39496,備和,100,98
39497,也順,100,99
39498,人處,100,95
39499,使法,100,86
39500,也走,100,99
39501,五號,100,49
39502,三通,100,52
39503,並被,100,98
39504,伊波,100,51
39505,並肩,100,80
39506,且美,100,94
39507,來努,100,98
39508,他新,100,95
39509,位合,100,90
39510,也準,100,100
39511,仍強,100,98
39512,中無,100,95
39513,付委,100,72
39514,了強,100,98
39515,件再,100,94
39516,人圈,100,88
39517,上檯,100,95
39518,之手,100,92
39519,以供,100,99
39520,了她,100,91
39521,事基,100,81
39522,人再,100,98
39523,人先,100,95
39524,京中,100,79
39525,一投,100,72
39526,中尉,100,53
39527,三座,100,80
39528,了今,100,96
39529,下定,100,97
39530,一味,100,95
39531,D電,100,74
39532,C電,100,82
39533,D螢,100,76
39534,K的,100,89
39535,K棒,100,86
39536,I亞,100,97
39537,黑心,99,71
39538,高田,99,30
39539,高仙,99,32
39540,馬特,99,42
39541,願透,99,98
39542,顧董,99,94
39543,類組,99,47
39544,顯提,99,94
39545,靠自,99,89
39546,須注,99,91
39547,順延,99,74
39548,陸財,99,74
39549,須將,99,97
39550,頂多,99,94
39551,需用,99,57
39552,關費,99,80
39553,非公,99,84
39554,電容,99,61
39555,電品,99,88
39556,雄國,99,73
39557,陸境,99,91
39558,際半,99,76
39559,除大,99,94
39560,院多,99,85
39561,除國,99,92
39562,除以,99,91
39563,長卓,99,93
39564,長則,99,93
39565,鐵塔,99,55
39566,鐵台,99,73
39567,金邊,99,50
39568,錸寶,99,17
39569,遍預,99,97
39570,遭重,99,89
39571,金提,99,85
39572,道進,99,88
39573,金後,99,94
39574,重審,99,66
39575,配有,99,93
39576,運績,99,89
39577,里以,99,86
39578,部委,99,92
39579,過智,99,87
39580,這樁,99,79
39581,過我,99,97
39582,車都,99,95
39583,逐條,99,77
39584,遠大,99,95
39585,造島,99,68
39586,過任,99,95
39587,這事,99,95
39588,迪克,99,38
39589,軍情,99,46
39590,車客,99,71
39591,賠金,99,66
39592,路工,99,84
39593,費生,99,47
39594,買東,99,76
39595,購平,99,79
39596,請書,99,83
39597,論戰,99,84
39598,託的,99,88
39599,論對,99,96
39600,講一,99,90
39601,說什,99,93
39602,許在,99,98
39603,行證,99,70
39604,計去,99,92
39605,被日,99,90
39606,被收,99,84
39607,表意,99,99
39608,行承,99,92
39609,衛中,99,85
39610,菊說,99,77
39611,若遇,99,94
39612,自高,99,93
39613,菊今,99,90
39614,與照,99,90
39615,若只,99,96
39616,股都,99,95
39617,育資,99,84
39618,自新,99,95
39619,脈絡,99,93
39620,致大,99,96
39621,與光,99,84
39622,與作,99,93
39623,至其,99,93
39624,聞自,99,61
39625,職災,99,40
39626,者每,99,88
39627,美玉,99,66
39628,聶國,99,27
39629,者安,99,90
39630,老大,99,89
39631,結連,99,93
39632,置一,99,90
39633,緊的,99,88
39634,織及,99,91
39635,經協,99,89
39636,約上,99,82
39637,窯股,99,99
39638,管及,99,99
39639,站查,99,96
39640,童年,99,85
39641,科文,99,73
39642,程安,99,96
39643,短褲,99,53
39644,省錢,99,89
39645,的隔,99,87
39646,的觸,99,77
39647,直直,99,96
39648,百種,99,97
39649,界黨,99,50
39650,的甜,99,88
39651,由院,99,70
39652,的殺,99,92
39653,的某,99,94
39654,的左,99,93
39655,的勢,99,96
39656,用發,99,88
39657,理銀,99,69
39658,疏忽,99,87
39659,田機,99,65
39660,生殖,99,71
39661,用核,99,68
39662,疫區,99,60
39663,生必,99,88
39664,界好,99,96
39665,率逐,99,93
39666,理股,99,93
39667,用完,99,85
39668,當做,99,92
39669,生兩,99,99
39670,理層,99,79
39671,瑞克,99,62
39672,球供,99,89
39673,獨居,99,71
39674,特惠,99,71
39675,然與,99,94
39676,牙常,99,94
39677,熄燈,99,71
39678,無權,99,92
39679,熱內,99,68
39680,為林,99,94
39681,為收,99,97
39682,灣做,99,95
39683,濟困,99,82
39684,淨的,99,91
39685,氣較,99,88
39686,海對,99,87
39687,毒行,99,54
39688,浮上,99,93
39689,次購,99,88
39690,此種,99,95
39691,毒梟,99,63
39692,決台,99,89
39693,決南,99,80
39694,比我,99,94
39695,每台,99,68
39696,每分,99,73
39697,此她,99,98
39698,業級,99,67
39699,構法,99,74
39700,構不,99,88
39701,業包,99,93
39702,條條,99,80
39703,林管,99,57
39704,案引,99,96
39705,校外,99,87
39706,查完,99,84
39707,林市,99,76
39708,於需,99,96
39709,日針,99,98
39710,李建,99,49
39711,時結,99,96
39712,望我,99,89
39713,普生,99,42
39714,林一,99,57
39715,時監,99,95
39716,效運,99,88
39717,未向,99,91
39718,日第,99,94
39719,新職,99,92
39720,本共,99,93
39721,望全,99,94
39722,旦發,99,93
39723,日照,99,69
39724,更令,99,97
39725,是收,99,98
39726,是拿,99,97
39727,明晚,99,85
39728,是意,99,97
39729,於母,99,80
39730,是十,99,97
39731,放時,99,85
39732,數就,99,92
39733,新及,99,97
39734,方出,99,95
39735,攬才,99,42
39736,推論,99,83
39737,攤商,99,52
39738,掃蕩,99,81
39739,推的,99,94
39740,拉起,99,91
39741,把錢,99,86
39742,或重,99,86
39743,控在,99,92
39744,投片,99,63
39745,掛上,99,91
39746,持審,99,92
39747,扮成,99,76
39748,感言,99,85
39749,我最,99,92
39750,手可,99,99
39751,慶市,99,67
39752,得該,99,94
39753,恐無,99,93
39754,德茲,99,44
39755,念真,99,29
39756,律與,99,90
39757,強而,99,95
39758,帳面,99,88
39759,年超,99,95
39760,席間,99,91
39761,得替,99,65
39762,常都,99,96
39763,年編,99,81
39764,張廖,99,57
39765,後加,99,98
39766,席第,99,95
39767,幫派,99,58
39768,平是,99,89
39769,年招,99,87
39770,年執,99,94
39771,布數,99,96
39772,府出,99,95
39773,度使,99,76
39774,對阿,99,85
39775,工島,99,71
39776,市周,99,90
39777,巴勒,99,54
39778,家計,99,77
39779,將考,99,95
39780,展生,99,66
39781,學組,99,47
39782,對林,99,87
39783,對明,99,96
39784,山口,99,65
39785,密文,99,76
39786,家未,99,96
39787,展公,99,62
39788,定書,99,65
39789,少國,99,99
39790,學技,99,87
39791,導並,99,96
39792,客多,99,92
39793,定商,99,90
39794,定加,99,87
39795,定也,99,97
39796,姚立,99,45
39797,大貢,99,95
39798,天董,99,88
39799,好機,99,97
39800,多條,99,92
39801,好嗎,99,92
39802,型金,99,79
39803,場穩,99,91
39804,坤錫,99,50
39805,在食,99,93
39806,域與,99,93
39807,大也,99,91
39808,在課,99,90
39809,士不,99,98
39810,在綠,99,84
39811,場實,99,95
39812,坡地,99,57
39813,國恩,99,54
39814,均售,99,71
39815,和飛,99,86
39816,和韓,99,88
39817,售與,99,84
39818,名費,99,47
39819,和空,99,94
39820,單品,99,82
39821,單及,99,92
39822,員時,99,93
39823,品更,99,92
39824,南進,99,75
39825,吳焜,99,55
39826,印表,99,40
39827,員回,99,94
39828,取法,99,86
39829,吳念,99,29
39830,同感,99,98
39831,可挑,99,84
39832,動而,99,92
39833,前達,99,94
39834,利都,99,96
39835,前該,99,98
39836,另在,99,92
39837,合交,99,90
39838,即展,99,99
39839,區展,99,94
39840,區居,99,95
39841,分自,99,70
39842,元集,99,52
39843,內進,99,94
39844,動恐,99,84
39845,勒岡,99,55
39846,化兩,99,83
39847,前業,99,97
39848,出特,99,92
39849,到昨,99,93
39850,倫齊,99,44
39851,出會,99,97
39852,利已,99,93
39853,分或,99,79
39854,利安,99,50
39855,兩派,99,92
39856,到勞,99,91
39857,全權,99,82
39858,別出,99,95
39859,利來,99,95
39860,催票,99,81
39861,依違,99,88
39862,儀控,99,69
39863,內國,99,69
39864,入困,99,98
39865,免因,99,97
39866,億度,99,61
39867,係與,99,96
39868,及C,99,93
39869,備供,99,76
39870,企股,99,85
39871,人葉,99,93
39872,不關,99,90
39873,使李,99,94
39874,信夫,99,36
39875,上金,99,98
39876,們到,99,97
39877,以營,99,92
39878,也自,99,99
39879,位提,99,93
39880,係及,99,90
39881,你就,99,92
39882,以檢,99,95
39883,他每,99,94
39884,中考,99,76
39885,仙桂,99,32
39886,代智,99,67
39887,來前,99,97
39888,不經,99,91
39889,上經,99,98
39890,人服,99,79
39891,位匯,99,72
39892,京故,99,34
39893,一科,99,69
39894,交手,99,91
39895,他多,99,99
39896,中明,99,97
39897,交友,99,55
39898,也導,99,98
39899,並打,99,99
39900,之島,99,66
39901,中廣,99,34
39902,中宣,99,94
39903,上很,99,97
39904,不單,99,98
39905,上分,99,94
39906,額與,98,90
39907,風強,98,89
39908,頂樓,98,73
39909,非經,98,80
39910,須於,98,91
39911,顧協,98,93
39912,院都,98,93
39913,響其,98,93
39914,預付,98,68
39915,面就,98,93
39916,雄展,98,80
39917,長白,98,89
39918,關日,98,82
39919,長多,98,89
39920,長傅,98,91
39921,量還,98,95
39922,銷方,98,93
39923,逢高,98,88
39924,重振,98,91
39925,邦華,98,26
39926,部疾,98,91
39927,遊等,98,93
39928,達百,98,96
39929,返航,98,69
39930,遷校,98,46
39931,通會,98,76
39932,達希,98,87
39933,送服,98,76
39934,邦公,98,91
39935,道大,98,84
39936,運團,98,66
39937,適切,98,87
39938,進前,98,92
39939,迎大,98,92
39940,車環,98,55
39941,逃亡,98,82
39942,農友,98,54
39943,軍士,98,77
39944,起與,98,94
39945,起可,98,95
39946,起加,98,98
39947,谷的,98,89
39948,貨時,98,78
39949,豬排,98,47
39950,認錯,98,77
39951,請者,98,72
39952,計開,98,86
39953,護措,98,92
39954,護士,98,71
39955,議內,98,94
39956,記為,98,81
39957,話指,98,97
39958,言文,98,68
39959,西歐,98,75
39960,要換,98,90
39961,被綁,98,74
39962,要按,98,91
39963,言中,98,90
39964,視和,98,89
39965,補件,98,64
39966,術展,98,71
39967,融專,98,71
39968,薩斯,98,71
39969,菊表,98,81
39970,著提,98,96
39971,色調,98,77
39972,與青,98,82
39973,良說,98,70
39974,船運,98,68
39975,膠著,98,88
39976,舉有,98,93
39977,職訓,98,58
39978,而開,98,97
39979,至南,98,79
39980,臨危,98,94
39981,者而,98,94
39982,者生,98,90
39983,者從,98,96
39984,聲中,98,92
39985,耕台,98,90
39986,繁複,98,94
39987,總管,98,77
39988,義以,98,82
39989,群也,98,90
39990,置作,98,91
39991,網羅,98,92
39992,續拓,98,98
39993,續影,98,98
39994,續建,98,89
39995,統級,98,69
39996,約規,98,73
39997,績持,98,95
39998,總分,98,74
39999,級生,98,74
40000,約熱,98,67
40001,綠地,98,81
40002,經地,98,87
40003,紀會,98,37
40004,策都,98,94
40005,粗暴,98,74
40006,籌劃,98,93
40007,等區,98,96
40008,站到,98,81
40009,種形,98,93
40010,科廠,98,69
40011,程前,98,95
40012,科及,98,89
40013,的軌,98,88
40014,益等,98,95
40015,的紓,98,65
40016,的眾,98,87
40017,盤檢,98,89
40018,的玻,98,77
40019,的旺,98,96
40020,的拍,98,86
40021,的慶,98,87
40022,的已,98,92
40023,的列,98,87
40024,由每,98,76
40025,當國,98,90
40026,率貶,98,82
40027,畫上,98,89
40028,產可,98,87
40029,率指,98,70
40030,獲台,98,95
40031,獻上,98,84
40032,牧業,98,69
40033,為阿,98,90
40034,焜裕,98,54
40035,牌及,98,90
40036,為獨,98,93
40037,為然,98,91
40038,源源,98,93
40039,深研,98,98
40040,測業,98,73
40041,油部,98,66
40042,法證,98,87
40043,沒說,98,92
40044,海案,98,60
40045,為T,98,89
40046,流暢,98,93
40047,沒發,98,97
40048,此預,98,94
40049,河水,98,70
40050,沱江,98,29
40051,民等,98,97
40052,泰安,98,47
40053,流不,98,91
40054,民收,98,82
40055,治事,98,80
40056,毒性,98,80
40057,水可,98,77
40058,比往,98,85
40059,民受,98,93
40060,業通,98,74
40061,正中,98,71
40062,次及,98,70
40063,極處,98,86
40064,樓地,98,88
40065,植的,98,84
40066,格跌,98,80
40067,模不,98,98
40068,構在,98,89
40069,構中,98,94
40070,案管,98,70
40071,業品,98,84
40072,期長,98,90
40073,會連,98,94
40074,會追,98,91
40075,林立,98,94
40076,有諸,98,98
40077,有補,98,91
40078,格拉,98,69
40079,柑橘,98,43
40080,會目,98,97
40081,時路,98,81
40082,望獲,98,96
40083,東明,98,50
40084,於雲,98,94
40085,數額,98,73
40086,望改,98,95
40087,日調,98,90
40088,時總,98,92
40089,月整,98,92
40090,時約,98,94
40091,更推,98,96
40092,是私,98,88
40093,新裝,98,74
40094,易等,98,95
40095,會小,98,87
40096,日空,98,70
40097,敗訴,98,78
40098,於穩,98,93
40099,有停,98,91
40100,方產,98,88
40101,智崴,98,25
40102,日法,98,91
40103,擔負,98,94
40104,明晟,98,79
40105,明新,98,71
40106,據衛,98,94
40107,是幫,98,94
40108,是堅,98,93
40109,於收,98,96
40110,方推,98,88
40111,敏海,98,28
40112,料後,98,97
40113,新審,98,87
40114,文寫,98,90
40115,於商,98,97
40116,接進,98,96
40117,政刺,98,77
40118,政公,98,68
40119,投降,98,79
40120,搶手,98,90
40121,指為,98,93
40122,應積,98,91
40123,意要,98,96
40124,批人,98,89
40125,意票,98,42
40126,我和,98,88
40127,得開,98,97
40128,彩電,98,41
40129,心總,98,93
40130,心網,98,76
40131,很自,98,89
40132,愛之,98,64
40133,後端,98,89
40134,廷表,98,81
40135,年頭,98,93
40136,幹道,98,81
40137,年適,98,94
40138,府若,98,94
40139,已重,98,97
40140,後座,98,66
40141,從嚴,98,77
40142,心以,98,96
40143,心之,98,92
40144,往參,98,89
40145,帳篷,98,72
40146,已結,98,91
40147,影中,98,75
40148,強今,98,89
40149,帳款,98,56
40150,幅更,98,97
40151,岸貨,98,67
40152,幾周,98,94
40153,底公,98,93
40154,已持,98,95
40155,市合,98,89
40156,將過,98,91
40157,展自,98,90
40158,官長,98,66
40159,室等,98,89
40160,導民,98,92
40161,對每,98,92
40162,將決,98,93
40163,展廠,98,81
40164,定當,98,92
40165,小平,98,55
40166,學為,98,90
40167,安永,98,56
40168,客有,98,91
40169,居前,98,95
40170,屋健,98,54
40171,尼公,98,71
40172,學方,98,86
40173,寓大,98,66
40174,小兵,98,47
40175,富多,98,91
40176,定度,98,90
40177,對偏,98,92
40178,定工,98,84
40179,對俄,98,69
40180,導也,98,96
40181,富含,98,86
40182,子張,98,68
40183,委認,98,86
40184,官人,98,65
40185,字不,98,91
40186,大賞,98,69
40187,委盧,98,96
40188,大美,98,84
40189,她為,98,93
40190,場走,98,94
40191,太慢,98,88
40192,多州,98,74
40193,對A,98,90
40194,均調,98,68
40195,場沒,98,94
40196,團費,98,54
40197,回鍋,98,82
40198,報單,98,69
40199,場債,98,55
40200,地法,98,82
40201,在施,98,88
40202,地成,98,93
40203,喚醒,98,91
